Date,Warehouse_ID,Product_ID,Product_Name,Category,Brand,Stock_Level,Sales,Reorder_Level
2025-03-03,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,197,40,30
2025-03-03,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,103,16,35
2025-03-03,W002,P001,Tata Salt 1kg,Grocery,Tata,137,23,30
2025-03-03,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,134,26,25
2025-03-03,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,254,15,40
2025-03-03,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,139,33,20
2025-03-03,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,179,23,30
2025-03-03,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,127,31,40
2025-03-03,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,231,14,30
2025-03-03,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,280,19,35
2025-03-03,W003,P001,Tata Salt 1kg,Grocery,Tata,95,35,30
2025-03-03,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,79,20,25
2025-03-03,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,249,48,40
2025-03-03,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,208,20,20
2025-03-03,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,106,28,30
2025-03-03,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,182,37,40
2025-03-03,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,241,6,30
2025-03-03,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,131,6,35
2025-03-04,W001,P001,Tata Salt 1kg,Grocery,Tata,293,6,30
2025-03-04,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,169,41,25
2025-03-04,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,64,18,40
2025-03-04,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,228,58,20
2025-03-04,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,255,18,30
2025-03-04,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,98,27,40
2025-03-04,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,72,45,30
2025-03-04,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,75,96,35
2025-03-04,W002,P001,Tata Salt 1kg,Grocery,Tata,44,52,30
2025-03-04,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,210,41,25
2025-03-04,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,133,39,40
2025-03-04,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,19,72,20
2025-03-04,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,225,35,30
2025-03-04,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,132,18,40
2025-03-04,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,205,14,30
2025-03-04,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,152,24,35
2025-03-04,W003,P001,Tata Salt 1kg,Grocery,Tata,270,23,30
2025-03-04,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,118,19,25
2025-03-04,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,135,33,40
2025-03-04,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,149,85,20
2025-03-04,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,96,26,30
2025-03-04,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,107,44,40
2025-03-04,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,162,10,30
2025-03-04,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,226,23,35
2025-03-05,W001,P001,Tata Salt 1kg,Grocery,Tata,249,15,30
2025-03-05,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,196,6,25
2025-03-05,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,269,24,40
2025-03-05,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,89,23,20
2025-03-05,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,196,45,30
2025-03-05,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,84,33,40
2025-03-05,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,115,11,30
2025-03-05,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,175,49,35
2025-03-05,W002,P001,Tata Salt 1kg,Grocery,Tata,225,41,30
2025-03-05,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,69,32,25
2025-03-05,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,178,22,40
2025-03-05,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,279,13,20
2025-03-05,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,209,20,30
2025-03-05,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,209,39,40
2025-03-05,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,206,49,30
2025-03-05,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,186,45,35
2025-03-05,W003,P001,Tata Salt 1kg,Grocery,Tata,94,19,30
2025-03-05,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,290,10,25
2025-03-05,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,264,27,40
2025-03-05,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,195,6,20
2025-03-05,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,251,29,30
2025-03-05,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,80,23,40
2025-03-05,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,245,-11,30
2025-03-05,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,184,6,35
2025-03-06,W001,P001,Tata Salt 1kg,Grocery,Tata,59,32,30
2025-03-06,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,267,18,25
2025-03-06,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,159,10,40
2025-03-06,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,268,6,20
2025-03-06,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,164,24,30
2025-03-06,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,91,48,40
2025-03-06,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,187,46,30
2025-03-06,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,66,62,35
2025-03-06,W002,P001,Tata Salt 1kg,Grocery,Tata,211,16,30
2025-03-06,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,145,31,25
2025-03-06,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,147,13,40
2025-03-06,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,160,29,20
2025-03-06,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,263,35,30
2025-03-06,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,195,41,40
2025-03-06,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,250,23,30
2025-03-06,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,200,22,35
2025-03-06,W003,P001,Tata Salt 1kg,Grocery,Tata,208,14,30
2025-03-06,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,213,14,25
2025-03-06,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,246,22,40
2025-03-06,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,81,29,20
2025-03-06,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,222,37,30
2025-03-06,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,196,14,40
2025-03-06,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,176,44,30
2025-03-06,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,71,22,35
2025-03-07,W001,P001,Tata Salt 1kg,Grocery,Tata,57,24,30
2025-03-07,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,185,15,25
2025-03-07,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,90,6,40
2025-03-07,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,167,68,20
2025-03-07,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,147,35,30
2025-03-07,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,240,22,40
2025-03-07,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,252,26,30
2025-03-07,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,113,79,35
2025-03-07,W002,P001,Tata Salt 1kg,Grocery,Tata,279,6,30
2025-03-07,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,262,18,25
2025-03-07,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,104,35,40
2025-03-07,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,178,-6,20
2025-03-07,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,74,28,30
2025-03-07,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,163,7,40
2025-03-07,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,100,31,30
2025-03-07,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,73,24,35
2025-03-07,W003,P001,Tata Salt 1kg,Grocery,Tata,259,6,30
2025-03-07,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,129,40,25
2025-03-07,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,122,15,40
2025-03-07,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,169,14,20
2025-03-07,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,156,28,30
2025-03-07,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,168,40,40
2025-03-07,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,274,11,30
2025-03-07,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,191,26,35
2025-03-08,W001,P001,Tata Salt 1kg,Grocery,Tata,226,31,30
2025-03-08,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,170,33,25
2025-03-08,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,251,27,40
2025-03-08,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,210,20,20
2025-03-08,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,132,14,30
2025-03-08,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,110,26,40
2025-03-08,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,149,11,30
2025-03-08,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,165,52,35
2025-03-08,W002,P001,Tata Salt 1kg,Grocery,Tata,122,31,30
2025-03-08,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,253,37,25
2025-03-08,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,119,6,40
2025-03-08,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,215,11,20
2025-03-08,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,221,33,30
2025-03-08,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,216,52,40
2025-03-08,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,121,26,30
2025-03-08,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,128,15,35
2025-03-08,W003,P001,Tata Salt 1kg,Grocery,Tata,256,23,30
2025-03-08,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,211,42,25
2025-03-08,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,65,16,40
2025-03-08,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,75,15,20
2025-03-08,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,141,19,30
2025-03-08,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,214,13,40
2025-03-08,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,248,27,30
2025-03-08,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,90,46,35
2025-03-09,W001,P001,Tata Salt 1kg,Grocery,Tata,185,29,30
2025-03-09,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,165,53,25
2025-03-09,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,233,22,40
2025-03-09,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,104,6,20
2025-03-09,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,179,77,30
2025-03-09,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,204,24,40
2025-03-09,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,277,23,30
2025-03-09,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,75,65,35
2025-03-09,W002,P001,Tata Salt 1kg,Grocery,Tata,139,28,30
2025-03-09,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,118,15,25
2025-03-09,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,154,19,40
2025-03-09,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,86,40,20
2025-03-09,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,228,27,30
2025-03-09,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,143,6,40
2025-03-09,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,262,37,30
2025-03-09,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,253,16,35
2025-03-09,W003,P001,Tata Salt 1kg,Grocery,Tata,76,49,30
2025-03-09,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,258,39,25
2025-03-09,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,141,19,40
2025-03-09,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,182,41,20
2025-03-09,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,79,26,30
2025-03-09,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,252,36,40
2025-03-09,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,73,31,30
2025-03-09,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,158,14,35
2025-03-10,W001,P001,Tata Salt 1kg,Grocery,Tata,284,3,30
2025-03-10,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,130,39,25
2025-03-10,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,110,20,40
2025-03-10,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,198,19,20
2025-03-10,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,157,13,30
2025-03-10,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,247,31,40
2025-03-10,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,125,52,30
2025-03-10,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,106,11,35
2025-03-10,W002,P001,Tata Salt 1kg,Grocery,Tata,140,26,30
2025-03-10,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,139,44,25
2025-03-10,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,97,24,40
2025-03-10,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,216,31,20
2025-03-10,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,234,11,30
2025-03-10,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,248,31,40
2025-03-10,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,207,23,30
2025-03-10,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,102,20,35
2025-03-10,W003,P001,Tata Salt 1kg,Grocery,Tata,209,40,30
2025-03-10,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,213,58,25
2025-03-10,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,74,32,40
2025-03-10,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,194,7,20
2025-03-10,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,187,27,30
2025-03-10,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,127,20,40
2025-03-10,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,150,29,30
2025-03-10,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,130,22,35
2025-03-11,W001,P001,Tata Salt 1kg,Grocery,Tata,208,6,30
2025-03-11,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,258,42,25
2025-03-11,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,188,11,40
2025-03-11,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,109,40,20
2025-03-11,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,216,42,30
2025-03-11,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,173,23,40
2025-03-11,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,218,6,30
2025-03-11,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,200,16,35
2025-03-11,W002,P001,Tata Salt 1kg,Grocery,Tata,177,41,30
2025-03-11,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,134,24,25
2025-03-11,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,108,49,40
2025-03-11,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,279,18,20
2025-03-11,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,131,85,30
2025-03-11,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,264,9,40
2025-03-11,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,262,22,30
2025-03-11,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,61,20,35
2025-03-11,W003,P001,Tata Salt 1kg,Grocery,Tata,203,20,30
2025-03-11,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,250,13,25
2025-03-11,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,130,46,40
2025-03-11,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,220,20,20
2025-03-11,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,195,41,30
2025-03-11,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,107,45,40
2025-03-11,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,111,37,30
2025-03-11,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,107,19,35
2025-03-12,W001,P001,Tata Salt 1kg,Grocery,Tata,165,31,30
2025-03-12,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,215,24,25
2025-03-12,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,81,37,40
2025-03-12,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,123,29,20
2025-03-12,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,234,32,30
2025-03-12,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,166,40,40
2025-03-12,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,262,19,30
2025-03-12,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,170,28,35
2025-03-12,W002,P001,Tata Salt 1kg,Grocery,Tata,72,28,30
2025-03-12,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,72,22,25
2025-03-12,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,187,32,40
2025-03-12,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,276,19,20
2025-03-12,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,47,36,30
2025-03-12,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,136,7,40
2025-03-12,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,116,27,30
2025-03-12,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,147,50,35
2025-03-12,W003,P001,Tata Salt 1kg,Grocery,Tata,239,11,30
2025-03-12,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,238,16,25
2025-03-12,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,88,32,40
2025-03-12,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,193,27,20
2025-03-12,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,214,29,30
2025-03-12,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,62,31,40
2025-03-12,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,75,33,30
2025-03-12,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,43,40,35
2025-03-13,W001,P001,Tata Salt 1kg,Grocery,Tata,79,31,30
2025-03-13,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,68,22,25
2025-03-13,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,223,33,40
2025-03-13,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,53,49,20
2025-03-13,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,232,23,30
2025-03-13,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,261,13,40
2025-03-13,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,205,40,30
2025-03-13,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,84,23,35
2025-03-13,W002,P001,Tata Salt 1kg,Grocery,Tata,216,6,30
2025-03-13,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,250,36,25
2025-03-13,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,67,18,40
2025-03-13,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,90,24,20
2025-03-13,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,231,29,30
2025-03-13,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,231,27,40
2025-03-13,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,184,35,30
2025-03-13,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,131,19,35
2025-03-13,W003,P001,Tata Salt 1kg,Grocery,Tata,268,32,30
2025-03-13,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,97,22,25
2025-03-13,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,213,5,40
2025-03-13,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,176,33,20
2025-03-13,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,71,13,30
2025-03-13,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,199,39,40
2025-03-13,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,230,18,30
2025-03-13,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,92,36,35
2025-03-14,W001,P001,Tata Salt 1kg,Grocery,Tata,192,29,30
2025-03-14,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,135,49,25
2025-03-14,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,191,22,40
2025-03-14,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,93,20,20
2025-03-14,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,83,24,30
2025-03-14,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,206,20,40
2025-03-14,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,170,35,30
2025-03-14,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,112,33,35
2025-03-14,W002,P001,Tata Salt 1kg,Grocery,Tata,38,60,30
2025-03-14,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,194,11,25
2025-03-14,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,162,37,40
2025-03-14,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,174,48,20
2025-03-14,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,267,23,30
2025-03-14,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,267,23,40
2025-03-14,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,241,26,30
2025-03-14,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,95,40,35
2025-03-14,W003,P001,Tata Salt 1kg,Grocery,Tata,252,13,30
2025-03-14,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,101,28,25
2025-03-14,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,203,37,40
2025-03-14,W003,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,190,32,20
2025-03-14,W003,P005,Britannia Marie Biscuits,Snacks,Britannia,216,27,30
2025-03-14,W003,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,220,39,40
2025-03-14,W003,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,116,6,30
2025-03-14,W003,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,176,33,35
2025-03-15,W001,P001,Tata Salt 1kg,Grocery,Tata,217,16,30
2025-03-15,W001,P002,Colgate Toothpaste 100g,Personal Care,Colgate,154,6,25
2025-03-15,W001,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,264,32,40
2025-03-15,W001,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,148,42,20
2025-03-15,W001,P005,Britannia Marie Biscuits,Snacks,Britannia,118,23,30
2025-03-15,W001,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,239,37,40
2025-03-15,W001,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,126,46,30
2025-03-15,W001,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,118,63,35
2025-03-15,W002,P001,Tata Salt 1kg,Grocery,Tata,162,70,30
2025-03-15,W002,P002,Colgate Toothpaste 100g,Personal Care,Colgate,95,62,25
2025-03-15,W002,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,88,72,40
2025-03-15,W002,P004,Lux Soap Bar,Personal Care,Hindustan Unilever,284,6,20
2025-03-15,W002,P005,Britannia Marie Biscuits,Snacks,Britannia,200,22,30
2025-03-15,W002,P006,Thums Up Bottle 500ml,Beverage,Coca-Cola India,59,45,40
2025-03-15,W002,P007,Dabur Amla Hair Oil 200ml,Personal Care,Dabur,94,53,30
2025-03-15,W002,P008,Maggi Noodles 2-min 70g,Snacks,Nestle India,116,23,35
2025-03-15,W003,P001,Tata Salt 1kg,Grocery,Tata,199,27,30
2025-03-15,W003,P002,Colgate Toothpaste 100g,Personal Care,Colgate,235,32,25
2025-03-15,W003,P003,Fortune Sunflower Oil 1L,Grocery,Adani Wilmar,177,26,40
